site,helper,helper_addr,kind,addr,x_axis_addr,y_axis_addr,x_n,y_n,elem_size,signed,consumer_func,confidence,note
0x0CBA74,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5C42A6,0x5C4296,,8,,2,0,FUN_000caa64@0x0CAA64,static,
0x0EDA14,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D487A,0x5D4870,,5,,2,0,FUN_000ece7c@0x0ECE7C,static,
0x42CC54,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5C6364,0x5C6332,,25,,2,0,FUN_0042cc10@0x42CC10,static,
0x42CEE0,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5C6364,0x5C6332,,25,,2,0,FUN_0042cc10@0x42CC10,static,
0x42E9B8,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5C6436,0x5C6420,,11,,2,0,FUN_0042e648@0x42E648,static,
0x42ECEC,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5C6436,0x5C6420,,11,,2,0,FUN_0042e648@0x42E648,static,
0x457C24,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D51D0,0x5D51C2,,7,,2,0,FUN_00457bcc@0x457BCC,static,
0x457D54,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D51EE,0x5D51E0,,7,,2,0,FUN_00457bcc@0x457BCC,static,
0x4332E4,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5C8C3A,0x5C8C32,,4,,2,0,FUN_004330b0@0x4330B0,static,
0x433548,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5C8C80,0x5C8C46,,29,,2,0,FUN_0043351c@0x43351C,static,
0x436470,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5CA036,0x5CA024,,9,,2,0,FUN_00436454@0x436454,static,
0x4445A4,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D7D7A,0x5D7D6C,,7,,2,0,FUN_00443fcc@0x443FCC,static,
0x444C8C,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D7D5C,0x5D7D4E,,7,,2,0,FUN_00443fcc@0x443FCC,static,
0x4459F0,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5CA3C6,0x5CA3B8,,7,,2,0,FUN_004459b0@0x4459B0,static,
0x448D84,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5CCA72,0x5CCA66,,6,,2,0,FUN_00448d38@0x448D38,static,
0x456F2C,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D4F08,0x5D4EFC,,6,,2,0,FUN_00456e40@0x456E40,static,
0x45A984,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D680E,0x5D67F6,,12,,2,0,FUN_004597b0@0x4597B0,static,
0x45DDD0,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8428,0x5D841C,,6,,2,0,FUN_0045dc3c@0x45DC3C,static,
0x45DE5C,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8442,0x5D8436,,6,,2,0,FUN_0045dc3c@0x45DC3C,static,
0x45E678,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D840E,0x5D8402,,6,,2,0,FUN_0045dc3c@0x45DC3C,static,
0x45E6F8,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D83F4,0x5D83E8,,6,,2,0,FUN_0045dc3c@0x45DC3C,static,
0x45F428,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D84F4,0x5D84EA,,5,,2,0,FUN_0045f330@0x45F330,static,
0x461E04,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8A64,0x5D8A54,,8,,2,0,FUN_00461790@0x461790,static,
0x462BD8,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8AC6,0x5D8ABC,,5,,2,0,FUN_00462b4c@0x462B4C,static,
0x4649FC,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8F14,0x5D8F0C,,4,,2,0,FUN_00463fc4@0x463FC4,static,
0x464FFC,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8E5C,0x5D8E50,,6,,2,0,FUN_00463fc4@0x463FC4,static,
0x465048,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8F02,0x5D8EFA,,4,,2,0,FUN_00463fc4@0x463FC4,static,
0x4651C0,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8EF0,0x5D8EE8,,4,,2,0,FUN_00463fc4@0x463FC4,static,
0x465318,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8EDE,0x5D8ED6,,4,,2,0,FUN_00463fc4@0x463FC4,static,
0x465C24,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8FC4,0x5D8FB4,,8,,2,0,FUN_00465bd4@0x465BD4,static,
0x465CF4,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D8FF6,0x5D8FE6,,8,,2,0,FUN_00465bd4@0x465BD4,static,
0x467ECC,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D94E0,0x5D94D4,,6,,2,0,FUN_00467460@0x467460,static,
0x469044,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D989E,0x5D9892,,6,,2,0,FUN_00468d98@0x468D98,static,
0x4690E8,lookup_1d_g_s16_u16,0x40F6C4,curve_1d_shared,0x5D9978,0x5D996C,,6,,2,0,FUN_00468d98@0x468D98,static,
0x0CD7EC,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5CC848,0x5CC830,,12,,2,1,FUN_000cd624@0x0CD624,static,
0x0DE99C,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D0AF6,0x5D0AEE,,4,,2,1,FUN_000de794@0x0DE794,static,
0x0EF624,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D4ECA,0x5D4EBC,,7,,2,1,FUN_000ef3a4@0x0EF3A4,static,
0x0F58E8,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D640E,0x5D63FE,,8,,2,1,FUN_000f58b8@0x0F58B8,static,
0x100AC8,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5CDDD6,0x5CDDCE,,4,,2,1,FUN_0010099c@0x10099C,static,
0x100D38,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5CE9BA,0x5CE9B2,,4,,2,1,FUN_00100c0c@0x100C0C,static,
0x105244,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D19A0,0x5D1990,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x105264,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1A6C,0x5D1A5C,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x105284,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D197E,0x5D196E,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x1052A4,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1A4A,0x5D1A3A,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x10543C,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D193A,0x5D192A,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x10545C,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1A06,0x5D19F6,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x10547C,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D195C,0x5D194C,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x10549C,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1A28,0x5D1A18,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x106848,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D19A0,0x5D1990,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x106868,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1A6C,0x5D1A5C,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x106888,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D197E,0x5D196E,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x1068A8,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1A4A,0x5D1A3A,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x106A20,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D193A,0x5D192A,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x106A40,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1A06,0x5D19F6,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x106A60,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D195C,0x5D194C,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x106A80,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1A28,0x5D1A18,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x107480,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1918,0x5D1908,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x1074A0,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D19E4,0x5D19D4,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x1074C0,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D18F6,0x5D18E6,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x1074E0,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D19C2,0x5D19B2,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x107D08,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1918,0x5D1908,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x107D28,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D19E4,0x5D19D4,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x107D48,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D18F6,0x5D18E6,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x107D68,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D19C2,0x5D19B2,,8,,2,1,FUN_001043c8@0x1043C8,static,
0x425B7C,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5C528A,0x5C5286,,2,,2,1,FUN_00425a1c@0x425A1C,static,
0x425B94,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5C5280,0x5C527C,,2,,2,1,FUN_00425a1c@0x425A1C,static,
0x42F204,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5C68FC,0x5C68EC,,8,,2,1,FUN_0042ef10@0x42EF10,static,
0x44FCDC,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D1324,0x5D1310,,10,,2,1,FUN_0044f9ac@0x44F9AC,static,
0x45011C,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D134E,0x5D133A,,10,,2,1,FUN_0044f9ac@0x44F9AC,static,
0x4566CC,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D4B44,0x5D4AFE,,35,,2,1,FUN_004565f4@0x4565F4,static,
0x45AE8C,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D686C,0x5D6864,,4,,2,1,FUN_0045ae20@0x45AE20,static,
0x45B2AC,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D6DE4,0x5D6DDC,,4,,2,1,FUN_0045b234@0x45B234,static,
0x45B2CC,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D6DD2,0x5D6DCA,,4,,2,1,FUN_0045b234@0x45B234,static,
0x45B66C,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D6FE4,0x5D6FDC,,4,,2,1,FUN_0045b600@0x45B600,static,
0x45DD40,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D83DC,0x5D83D2,,5,,2,1,FUN_0045dc3c@0x45DC3C,static,
0x45DD60,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D83C6,0x5D83BC,,5,,2,1,FUN_0045dc3c@0x45DC3C,static,
0x464738,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D8E42,0x5D8E36,,6,,2,1,FUN_00463fc4@0x463FC4,static,
0x464BFC,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D8EB6,0x5D8EAE,,4,,2,1,FUN_00463fc4@0x463FC4,static,
0x4651A0,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D8E24,0x5D8E14,,8,,2,1,FUN_00463fc4@0x463FC4,static,
0x4652F8,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D8E02,0x5D8DF2,,8,,2,1,FUN_00463fc4@0x463FC4,static,
0x465470,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D8E7A,0x5D8E6A,,8,,2,1,FUN_00463fc4@0x463FC4,static,
0x4654BC,lookup_1d_g_u16_s16,0x40F7A0,curve_1d_shared,0x5D8E9C,0x5D8E8C,,8,,2,1,FUN_00463fc4@0x463FC4,static,
0x412764,lookup_1d_g_u16_s8,0x40F87C,curve_1d_shared,0x5CA05E,0x5CA04A,,10,,1,1,FUN_00412670@0x412670,static,
0x43641C,lookup_1d_g_u16_s8,0x40F87C,curve_1d_shared,0x5C9FC4,0x5C9FB0,,10,,1,1,FUN_004362d4@0x4362D4,static,
0x049414,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D339C,0x5D338C,,8,,1,0,FUN_00049328@0x049328,static,
0x049B88,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D339C,0x5D338C,,8,,1,0,FUN_00049a9c@0x049A9C,static,
0x0544E0,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5CCF64,0x5CCF5C,,4,,1,0,FUN_00054018@0x054018,static,
0x054500,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5CCF56,0x5CCF4E,,4,,1,0,FUN_00054018@0x054018,static,
0x0BEA34,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5CCC28,0x5CCC1C,,6,,1,0,FUN_000be9ec@0x0BE9EC,static,
0x0C7A0C,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D7C96,0x5D7C90,,3,,1,0,FUN_000c7958@0x0C7958,static,
0x0CD9AC,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5CC8C0,0x5CC8A4,,14,,1,0,FUN_000cd624@0x0CD624,static,
0x0D2B80,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5CF5E2,0x5CF5C8,,13,,1,0,FUN_000d2a3c@0x0D2A3C,static,
0x0E0C18,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D179A,0x5D1792,,4,,1,0,FUN_000e0a0c@0x0E0A0C,static,
0x0E1740,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D21A8,0x5D219C,,6,,1,0,FUN_000e1718@0x0E1718,static,
0x0E1760,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D21BC,0x5D21B0,,6,,1,0,FUN_000e1718@0x0E1718,static,
0x0E34C0,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D2E7E,0x5D2E74,,5,,1,0,FUN_000e336c@0x0E336C,static,
0x0E399C,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D2E90,0x5D2E86,,5,,1,0,FUN_000e336c@0x0E336C,static,
0x0EFB40,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D4F84,0x5D4F7A,,5,,1,0,FUN_000ef3a4@0x0EF3A4,static,
0x0EFB88,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D4F3C,0x5D4F30,,6,,1,0,FUN_000ef3a4@0x0EF3A4,static,
0x0F0168,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D4F26,0x5D4F16,,8,,1,0,FUN_000ef3a4@0x0EF3A4,static,
0x0F3C64,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D58C0,0x5D58B0,,8,,1,0,FUN_000f3bd4@0x0F3BD4,static,
0x0F3D40,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D5874,0x5D5868,,6,,1,0,FUN_000f3bd4@0x0F3BD4,static,
0x0FC700,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D7EE8,0x5D7EE2,,3,,1,0,FUN_000fc65c@0x0FC65C,static,
0x1036E8,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D144E,0x5D1442,,6,,1,0,FUN_00103618@0x103618,static,
0x1039FC,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D1610,0x5D1608,,4,,1,0,FUN_00103618@0x103618,static,
0x105130,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5C6A24,0x5C6A16,,7,,1,0,FUN_001043c8@0x1043C8,static,
0x106820,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5C6A24,0x5C6A16,,7,,1,0,FUN_001043c8@0x1043C8,static,
0x107458,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5C6A0C,0x5C69FE,,7,,1,0,FUN_001043c8@0x1043C8,static,
0x107CE0,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5C6A0C,0x5C69FE,,7,,1,0,FUN_001043c8@0x1043C8,static,
0x108774,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D2004,0x5D1FFA,,5,,1,0,FUN_001086f0@0x1086F0,static,
0x1087DC,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D2004,0x5D1FFA,,5,,1,0,FUN_001086f0@0x1086F0,hypothesis,widened window
0x108DA8,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D26DC,0x5D26CC,,8,,1,0,FUN_00108950@0x108950,static,
0x108F88,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D2710,0x5D2700,,8,,1,0,FUN_00108950@0x108950,static,
0x1094E4,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D26F6,0x5D26E6,,8,,1,0,FUN_00108950@0x108950,static,
0x1096AC,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D272A,0x5D271A,,8,,1,0,FUN_00108950@0x108950,static,
0x109B04,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D2744,0x5D2734,,8,,1,0,FUN_00108950@0x108950,static,
0x109E9C,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D275E,0x5D274E,,8,,1,0,FUN_00108950@0x108950,static,
0x11623C,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D9240,0x5D923A,,3,,1,0,FUN_00115e34@0x115E34,static,
0x117EE0,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D9B0A,0x5D9AFA,,8,,1,0,FUN_00117e00@0x117E00,static,
0x4263E8,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5CCE48,0x5CCE40,,4,,1,0,FUN_004262ac@0x4262AC,static,
0x442B90,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5C6F02,0x5C6EF6,,6,,1,0,FUN_00442b74@0x442B74,static,
0x44A418,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5CCB80,0x5CCB68,,12,,1,0,FUN_0044a264@0x44A264,static,
0x44F1AC,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D08DC,0x5D08D0,,6,,1,0,FUN_0044f14c@0x44F14C,static,
0x4509B4,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D1FF4,0x5D1FEC,,4,,1,0,FUN_0045050c@0x45050C,static,
0x451184,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D1FF4,0x5D1FEC,,4,,1,0,FUN_0045050c@0x45050C,static,
0x4548E4,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D3BF6,0x5D3BEA,,6,,1,0,FUN_00454880@0x454880,static,
0x456898,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D4BBA,0x5D4BAE,,6,,1,0,FUN_004565f4@0x4565F4,static,
0x45F640,lookup_1d_g_u16_u8,0x40F95C,curve_1d_shared,0x5D85D6,0x5D85CC,,5,,1,0,FUN_0045f550@0x45F550,static,
0x40D2E0,interp_2d_u8,0x40C334,,,,,,,,,lookup_2d_u8@0x40D18C,library-internal,call from inside the interpolation library
0x04FD10,interp_2d_u8,0x40C334,map_2d_data,0x5CA7EA,,,,,1,0,FUN_0004e558@0x04E558,static,
0x40DF48,interp_2d_u8,0x40C334,,,,,,,,,lookup_2d_g_u8_u16_u8@0x40DDE4,library-internal,call from inside the interpolation library
0x40E26C,interp_2d_u8,0x40C334,,,,,,,,,lookup_2d_g_u16_u8_u8@0x40E108,library-internal,call from inside the interpolation library
0x40EBB4,interp_2d_u8,0x40C334,,,,,,,,,lookup_2d_g_s8_u8_u8@0x40EA44,library-internal,call from inside the interpolation library
0x0C7A68,interp_2d_u8,0x40C334,map_2d_data,0x5D7C32,,,,,1,0,FUN_000c7958@0x0C7958,static,
0x0C7D9C,interp_2d_u8,0x40C334,map_2d_data,0x5D7EEC,0x5C8C0E,0x5C8C17,8,4,1,0,FUN_000c7d4c@0x0C7D4C,hypothesis,
0x0C7DB8,interp_2d_u8,0x40C334,map_2d_data,0x5D7F0C,0x5C8C0E,0x5C8C17,8,4,1,0,FUN_000c7d4c@0x0C7D4C,hypothesis,
0x0E8EDC,interp_2d_u8,0x40C334,map_2d_data,0x5D379D,,,,,1,0,FUN_000e8de4@0x0E8DE4,static,
0x0E8F0C,interp_2d_u8,0x40C334,map_2d_data,0x5D375E,,,,,1,0,FUN_000e8de4@0x0E8DE4,static,
0x0EDAF0,interp_2d_u8,0x40C334,map_2d_data,0x5D47DE,,,4,,1,0,FUN_000ece7c@0x0ECE7C,static,
0x0EDB40,interp_2d_u8,0x40C334,map_2d_data,0x5D47EE,,,4,,1,0,FUN_000ece7c@0x0ECE7C,static,
0x0EDB74,interp_2d_u8,0x40C334,map_2d_data,0x5D47CE,,,4,,1,0,FUN_000ece7c@0x0ECE7C,static,
0x0EDE24,interp_2d_u8,0x40C334,map_2d_data,0x5D47BE,,,4,,1,0,FUN_000ece7c@0x0ECE7C,static,
0x0EDE44,interp_2d_u8,0x40C334,map_2d_data,0x5D47AE,,,4,,1,0,FUN_000ece7c@0x0ECE7C,static,
0x0EDE64,interp_2d_u8,0x40C334,map_2d_data,0x5D4756,,,4,,1,0,FUN_000ece7c@0x0ECE7C,static,
0x0EEC0C,interp_2d_u8,0x40C334,map_2d_data,0x5D476A,,,4,,1,0,FUN_000ece7c@0x0ECE7C,static,
0x101298,interp_2d_u8,0x40C334,map_2d_data,0x5CED00,,,8,,1,0,FUN_00101274@0x101274,static,
0x101338,interp_2d_u8,0x40C334,map_2d_data,0x5CED50,,,,,1,0,FUN_00101274@0x101274,static,
0x101350,interp_2d_u8,0x40C334,map_2d_data,0x5CED28,,,,,1,0,FUN_00101274@0x101274,static,
0x101370,interp_2d_u8,0x40C334,map_2d_data,0x5CED78,,,4,,1,0,FUN_00101274@0x101274,static,
0x103CAC,interp_2d_u8,0x40C334,map_2d_data,0x5D13EB,,,8,,1,0,FUN_00103618@0x103618,static,
0x103CD0,interp_2d_u8,0x40C334,map_2d_data,0x5D13AB,,,8,,1,0,FUN_00103618@0x103618,static,
0x10C894,interp_2d_u8,0x40C334,map_2d_data,0x5C6AB6,,,8,,1,0,FUN_0010c874@0x10C874,static,
0x10C8B0,interp_2d_u8,0x40C334,map_2d_data,0x5D3580,,,12,,1,0,FUN_0010c874@0x10C874,static,
0x10CCA0,interp_2d_u8,0x40C334,map_2d_data,0x5D387C,,,12,,1,0,FUN_0010cbcc@0x10CBCC,static,
0x116814,interp_2d_u8,0x40C334,map_2d_data,0x5D93D4,,,,,1,0,FUN_00116798@0x116798,static,
0x11682C,interp_2d_u8,0x40C334,map_2d_data,0x5D93A4,,,,,1,0,FUN_00116798@0x116798,static,
0x117F64,interp_2d_u8,0x40C334,map_2d_data,0x5D9B39,,,6,,1,0,FUN_00117efc@0x117EFC,static,
0x40E0EC,interp_2d_u8,0x40C334,,,,,,,,,lookup_2d_g_s8_u16_u8@0x40DF64,library-internal,call from inside the interpolation library
0x42F15C,interp_2d_u8,0x40C334,map_2d_data,0x5C6576,,,12,,1,0,FUN_0042ef10@0x42EF10,static,
0x42F220,interp_2d_u8,0x40C334,map_2d_data,0x5C6636,0x5C6964,,12,,1,0,FUN_0042ef10@0x42EF10,hypothesis,
0x42F26C,interp_2d_u8,0x40C334,map_2d_data,0x5C66F6,0x5C6964,,12,,1,0,FUN_0042ef10@0x42EF10,hypothesis,
0x42F2B8,interp_2d_u8,0x40C334,map_2d_data,0x5C67B6,0x5C6964,,12,,1,0,FUN_0042ef10@0x42EF10,hypothesis,
0x430318,interp_2d_u8,0x40C334,map_2d_data,0x5C6A56,,,6,,1,0,FUN_004302dc@0x4302DC,static,
0x430438,interp_2d_u8,0x40C334,map_2d_data,0x5C6A86,,,6,,1,0,FUN_004302dc@0x4302DC,static,
0x4304A8,interp_2d_u8,0x40C334,map_2d_data,0x5C6AF6,,,6,,1,0,FUN_00430448@0x430448,static,
0x430510,interp_2d_u8,0x40C334,map_2d_data,0x5C6B26,,,6,,1,0,FUN_00430448@0x430448,static,
0x43D0D4,interp_2d_u8,0x40C334,map_2d_data,0x5C538C,,,5,,1,0,FUN_0043cf2c@0x43CF2C,static,
0x43D0F8,interp_2d_u8,0x40C334,map_2d_data,0x5C53BE,,,5,,1,0,FUN_0043cf2c@0x43CF2C,static,
0x43D110,interp_2d_u8,0x40C334,map_2d_data,0x5C53A5,,,5,,1,0,FUN_0043cf2c@0x43CF2C,static,
0x43D42C,interp_2d_u8,0x40C334,map_2d_data,0x5C53DC,,,5,,1,0,FUN_0043d290@0x43D290,static,
0x43D450,interp_2d_u8,0x40C334,map_2d_data,0x5C540E,,,5,,1,0,FUN_0043d290@0x43D290,static,
0x43D468,interp_2d_u8,0x40C334,map_2d_data,0x5C53F5,,,5,,1,0,FUN_0043d290@0x43D290,static,
0x44379C,interp_2d_u8,0x40C334,map_2d_data,0x5C846B,,,8,,1,0,FUN_0044373c@0x44373C,static,
0x4437B4,interp_2d_u8,0x40C334,map_2d_data,0x5C84AB,,,8,,1,0,FUN_0044373c@0x44373C,static,
0x4437E8,interp_2d_u8,0x40C334,map_2d_data,0x5C84EB,,,8,,1,0,FUN_0044373c@0x44373C,static,
0x443800,interp_2d_u8,0x40C334,map_2d_data,0x5C84AB,,,8,,1,0,FUN_0044373c@0x44373C,static,
0x443830,interp_2d_u8,0x40C334,map_2d_data,0x5C846B,,,8,,1,0,FUN_0044373c@0x44373C,static,
0x443A30,interp_2d_u8,0x40C334,map_2d_data,0x5C856B,,,8,,1,0,FUN_0044373c@0x44373C,static,
0x443C14,interp_2d_u8,0x40C334,map_2d_data,0x5C852B,0x5C85D7,,8,,1,0,FUN_0044373c@0x44373C,hypothesis,
0x454510,interp_2d_u8,0x40C334,map_2d_data,0x5D362D,,,6,,1,0,FUN_004544a8@0x4544A8,static,
