start,end,r13_read,r13_write,r13_addr,abs_read,abs_write,abs_addr,ptr_words,ptr_cal,init_bytes,known,free_candidate
0x7F8000,0x7F801F,76,72,0,52,17,19,1,0,0,ext_sram_size_code,0
0x7F8020,0x7F803F,60,149,0,27,0,75,0,0,20,crt0_bss_clear_1,0
0x7F8040,0x7F805F,28,33,5,24,18,0,0,0,32,crt0_bss_clear_1,0
0x7F8060,0x7F807F,0,0,0,2,3,1,0,0,28,crt0_bss_clear_1,0
0x7F8080,0x7F809F,0,0,0,0,0,77,0,0,32,crt0_bss_clear_2,0
0x7F80A0,0x7F80BF,127,126,8,0,0,0,0,0,32,crt0_bss_clear_2,0
0x7F80C0,0x7F80DF,32,10,2,0,0,0,0,0,32,crt0_bss_clear_2,0
0x7F80E0,0x7F80FF,144,120,0,0,0,3,0,0,24,crt0_bss_clear_2,0
0x7F8100,0x7F811F,50,42,0,0,0,1,0,3,28,,0
0x7F8120,0x7F813F,63,41,0,0,0,0,0,0,32,,0
0x7F8140,0x7F815F,104,70,0,0,0,0,0,0,32,,0
0x7F8160,0x7F817F,1239,1035,1,0,0,0,0,0,32,,0
0x7F8180,0x7F819F,676,592,0,0,0,0,0,0,32,,0
0x7F81A0,0x7F81BF,61,65,0,0,0,0,0,0,32,,0
0x7F81C0,0x7F81DF,100,117,10,0,0,0,0,0,32,,0
0x7F81E0,0x7F81FF,82,100,8,0,0,0,1,0,32,,0
0x7F8200,0x7F821F,126,34,3,0,0,0,0,0,32,,0
0x7F8220,0x7F823F,36,35,0,0,0,1,0,1,19,,0
0x7F8240,0x7F825F,24,70,0,0,0,0,0,0,0,,0
0x7F8260,0x7F827F,45,61,0,0,0,0,0,0,0,,0
0x7F8280,0x7F829F,21,64,0,0,0,0,0,0,0,,0
0x7F82A0,0x7F82BF,20,65,0,0,0,0,0,0,0,,0
0x7F82C0,0x7F82DF,29,83,0,0,0,0,0,0,0,,0
0x7F82E0,0x7F82FF,46,86,1,0,0,0,0,0,0,,0
0x7F8300,0x7F831F,46,51,6,0,0,0,0,0,0,,0
0x7F8320,0x7F833F,20,56,0,0,0,0,0,0,0,,0
0x7F8340,0x7F835F,57,94,1,0,0,0,0,0,0,,0
0x7F8360,0x7F837F,0,0,4,0,0,0,1,2,0,,0
0x7F8380,0x7F839F,155,31,1,0,0,0,0,0,0,,0
0x7F83A0,0x7F83BF,60,12,4,0,0,0,0,0,0,,0
0x7F83C0,0x7F83DF,0,0,2,0,0,0,0,0,0,,0
0x7F83E0,0x7F83FF,14,36,4,0,0,0,0,0,0,,0
0x7F8400,0x7F841F,0,0,0,0,0,0,0,0,0,,1
0x7F8420,0x7F843F,30,34,4,0,0,2,0,0,0,,0
0x7F8440,0x7F845F,23,59,1,0,72,0,0,0,0,,0
0x7F8460,0x7F847F,46,81,2,0,0,0,0,0,0,,0
0x7F8480,0x7F849F,67,45,7,4,4,3,0,1,16,,0
0x7F84A0,0x7F84BF,51,47,9,12,8,6,0,0,32,,0
0x7F84C0,0x7F84DF,316,39,0,0,0,0,0,0,32,,0
0x7F84E0,0x7F84FF,114,49,0,0,0,0,0,0,32,,0
0x7F8500,0x7F851F,57,87,0,0,0,0,0,0,32,,0
0x7F8520,0x7F853F,133,135,2,0,0,0,0,0,32,,0
0x7F8540,0x7F855F,157,38,13,0,0,0,0,0,32,,0
0x7F8560,0x7F857F,0,0,0,0,0,0,0,0,32,,1
0x7F8580,0x7F859F,0,0,0,0,0,0,0,0,32,,1
0x7F85A0,0x7F85BF,0,0,0,0,0,0,0,0,32,,1
0x7F85C0,0x7F85DF,0,0,0,0,0,0,0,0,32,,1
0x7F85E0,0x7F85FF,0,4,0,0,0,0,0,0,32,,0
0x7F8600,0x7F861F,0,0,0,0,0,0,0,0,32,,1
0x7F8620,0x7F863F,0,0,0,0,0,0,0,0,32,,1
0x7F8640,0x7F865F,0,0,0,0,0,0,0,0,32,,1
0x7F8660,0x7F867F,17,32,3,0,0,0,0,0,32,,0
0x7F8680,0x7F869F,50,24,4,0,0,2,0,0,32,,0
0x7F86A0,0x7F86BF,69,41,2,0,0,0,0,0,32,,0
0x7F86C0,0x7F86DF,130,78,0,0,0,0,0,0,32,,0
0x7F86E0,0x7F86FF,72,52,1,0,0,0,0,0,32,,0
0x7F8700,0x7F871F,64,66,1,0,0,0,0,0,32,,0
0x7F8720,0x7F873F,8,4,2,0,0,1,0,0,32,,0
0x7F8740,0x7F875F,0,0,0,0,0,0,0,0,32,,1
0x7F8760,0x7F877F,0,0,0,0,0,0,0,0,32,,1
0x7F8780,0x7F879F,0,0,0,0,0,0,0,0,32,,1
0x7F87A0,0x7F87BF,0,0,0,0,0,0,0,0,32,,1
0x7F87C0,0x7F87DF,0,0,0,0,0,0,0,0,32,,1
0x7F87E0,0x7F87FF,0,0,0,0,0,0,0,0,32,,1
0x7F8800,0x7F881F,0,0,0,0,0,0,0,0,32,,1
0x7F8820,0x7F883F,0,0,0,0,0,1,0,0,32,,0
0x7F8840,0x7F885F,0,0,0,0,0,0,0,0,32,,1
0x7F8860,0x7F887F,0,0,0,0,0,0,0,0,32,,1
0x7F8880,0x7F889F,0,0,0,0,0,117,0,0,32,,0
0x7F88A0,0x7F88BF,0,0,0,0,0,5,0,0,32,,0
0x7F88C0,0x7F88DF,0,0,0,0,0,0,0,0,32,,1
0x7F88E0,0x7F88FF,0,0,0,0,0,0,0,0,32,,1
0x7F8900,0x7F891F,0,0,0,0,0,0,0,0,32,,1
0x7F8920,0x7F893F,0,0,0,0,0,0,0,0,32,,1
0x7F8940,0x7F895F,0,0,0,0,0,0,0,0,32,,1
0x7F8960,0x7F897F,0,0,0,0,0,0,0,0,32,,1
0x7F8980,0x7F899F,0,0,0,0,0,0,0,0,32,,1
0x7F89A0,0x7F89BF,0,0,0,0,0,0,0,0,32,,1
0x7F89C0,0x7F89DF,0,0,0,0,0,0,0,0,32,,1
0x7F89E0,0x7F89FF,0,0,0,0,0,0,0,0,32,,1
0x7F8A00,0x7F8A1F,0,0,0,0,0,0,0,0,32,,1
0x7F8A20,0x7F8A3F,0,0,0,0,0,0,0,0,32,,1
0x7F8A40,0x7F8A5F,0,0,0,0,0,0,0,0,32,,1
0x7F8A60,0x7F8A7F,0,0,0,0,0,0,0,0,32,,1
0x7F8A80,0x7F8A9F,0,0,0,0,0,0,0,0,32,,1
0x7F8AA0,0x7F8ABF,0,0,0,0,0,0,0,0,32,,1
0x7F8AC0,0x7F8ADF,0,0,0,0,0,0,0,0,32,,1
0x7F8AE0,0x7F8AFF,0,0,0,0,0,0,0,0,32,,1
0x7F8B00,0x7F8B1F,0,0,0,0,0,0,0,0,32,,1
0x7F8B20,0x7F8B3F,0,0,0,0,0,0,0,0,32,,1
0x7F8B40,0x7F8B5F,0,0,0,0,0,0,0,0,32,,1
0x7F8B60,0x7F8B7F,0,0,0,0,0,0,0,0,32,,1
0x7F8B80,0x7F8B9F,0,0,0,0,0,0,0,0,32,,1
0x7F8BA0,0x7F8BBF,0,0,0,0,0,0,0,0,32,,1
0x7F8BC0,0x7F8BDF,0,0,0,0,0,0,0,0,32,,1
0x7F8BE0,0x7F8BFF,0,0,0,0,0,0,0,0,32,,1
0x7F8C00,0x7F8C1F,0,0,0,0,0,0,0,0,32,,1
0x7F8C20,0x7F8C3F,0,0,0,0,0,0,0,0,32,,1
0x7F8C40,0x7F8C5F,0,0,0,0,0,0,0,0,32,,1
0x7F8C60,0x7F8C7F,0,0,0,0,0,0,0,0,32,,1
0x7F8C80,0x7F8C9F,0,0,0,0,0,0,0,0,32,,1
0x7F8CA0,0x7F8CBF,0,0,0,0,0,0,0,0,32,,1
0x7F8CC0,0x7F8CDF,0,0,0,0,0,0,1,0,32,,0
0x7F8CE0,0x7F8CFF,0,0,0,0,0,0,0,0,32,,1
0x7F8D00,0x7F8D1F,0,0,0,0,0,0,0,0,32,,1
0x7F8D20,0x7F8D3F,0,0,0,0,0,0,0,0,32,,1
0x7F8D40,0x7F8D5F,0,0,0,0,0,0,0,0,32,,1
0x7F8D60,0x7F8D7F,0,0,0,0,0,0,0,0,32,,1
0x7F8D80,0x7F8D9F,0,0,0,0,0,0,0,0,32,,1
0x7F8DA0,0x7F8DBF,0,0,0,0,0,0,0,0,32,,1
0x7F8DC0,0x7F8DDF,0,0,0,0,0,0,0,0,32,,1
0x7F8DE0,0x7F8DFF,0,0,0,0,0,0,0,0,32,,1
0x7F8E00,0x7F8E1F,0,0,0,0,0,0,0,0,32,,1
0x7F8E20,0x7F8E3F,0,0,0,0,0,0,0,0,32,,1
0x7F8E40,0x7F8E5F,0,0,0,0,0,0,0,0,32,,1
0x7F8E60,0x7F8E7F,0,0,0,0,0,0,0,0,32,,1
0x7F8E80,0x7F8E9F,0,0,0,0,0,0,0,0,32,,1
0x7F8EA0,0x7F8EBF,0,0,0,0,0,0,0,0,32,,1
0x7F8EC0,0x7F8EDF,0,0,0,0,0,0,0,0,32,,1
0x7F8EE0,0x7F8EFF,0,0,0,0,0,0,1,0,32,,0
0x7F8F00,0x7F8F1F,0,0,0,0,0,0,0,0,32,,1
0x7F8F20,0x7F8F3F,0,0,0,0,0,0,0,0,32,,1
0x7F8F40,0x7F8F5F,0,0,0,0,0,0,0,0,32,,1
0x7F8F60,0x7F8F7F,0,0,0,0,0,0,0,0,32,,1
0x7F8F80,0x7F8F9F,0,0,0,0,0,0,0,0,32,,1
0x7F8FA0,0x7F8FBF,0,0,0,0,0,0,0,0,32,,1
0x7F8FC0,0x7F8FDF,0,0,0,0,0,5,0,0,32,,0
0x7F8FE0,0x7F8FFF,0,0,0,0,0,0,0,0,32,,1
0x7F9000,0x7F901F,0,0,0,0,0,0,0,0,32,,1
0x7F9020,0x7F903F,0,0,0,0,0,0,0,0,32,,1
0x7F9040,0x7F905F,0,0,0,0,0,0,0,0,32,,1
0x7F9060,0x7F907F,0,0,0,0,0,0,0,0,32,,1
0x7F9080,0x7F909F,0,0,0,0,0,0,0,0,32,,1
0x7F90A0,0x7F90BF,0,0,0,0,0,0,0,0,32,,1
0x7F90C0,0x7F90DF,7,10,0,0,0,0,0,0,32,,0
0x7F90E0,0x7F90FF,142,221,8,0,0,2,0,0,32,,0
0x7F9100,0x7F911F,145,80,5,0,0,0,0,0,32,,0
0x7F9120,0x7F913F,101,80,2,0,0,0,0,0,32,,0
0x7F9140,0x7F915F,144,98,25,0,0,0,0,0,32,,0
0x7F9160,0x7F917F,83,85,4,0,0,0,0,0,32,,0
0x7F9180,0x7F919F,71,59,10,0,0,0,0,0,32,,0
0x7F91A0,0x7F91BF,18,64,9,0,0,0,0,0,32,,0
0x7F91C0,0x7F91DF,155,135,17,0,0,0,249,0,32,,0
0x7F91E0,0x7F91FF,87,73,17,0,0,0,0,0,32,,0
0x7F9200,0x7F921F,96,92,14,0,0,0,0,0,32,,0
0x7F9220,0x7F923F,105,92,1,0,0,0,0,0,32,,0
0x7F9240,0x7F925F,86,100,0,0,0,0,0,0,32,,0
0x7F9260,0x7F927F,0,64,0,0,0,0,0,0,32,,0
0x7F9280,0x7F929F,0,64,0,0,0,0,0,0,32,,0
0x7F92A0,0x7F92BF,8,66,0,0,0,0,0,2,32,,0
0x7F92C0,0x7F92DF,0,56,0,0,0,0,0,4,32,,0
0x7F92E0,0x7F92FF,0,56,0,0,0,0,0,4,32,,0
0x7F9300,0x7F931F,0,56,0,0,0,0,0,4,32,,0
0x7F9320,0x7F933F,0,56,0,0,0,0,0,4,32,,0
0x7F9340,0x7F935F,0,56,0,0,0,0,0,4,32,,0
0x7F9360,0x7F937F,68,76,4,0,0,0,0,2,32,,0
0x7F9380,0x7F939F,69,94,7,0,0,0,0,2,32,,0
0x7F93A0,0x7F93BF,99,99,5,0,0,0,0,0,32,,0
0x7F93C0,0x7F93DF,74,108,0,0,0,0,0,1,32,,0
0x7F93E0,0x7F93FF,13,77,0,0,0,0,0,3,32,,0
0x7F9400,0x7F941F,93,61,11,0,0,0,0,0,32,,0
0x7F9420,0x7F943F,131,50,18,0,0,0,0,0,32,,0
0x7F9440,0x7F945F,40,12,6,0,0,0,0,0,32,,0
0x7F9460,0x7F947F,0,0,6,0,0,0,0,0,32,,0
0x7F9480,0x7F949F,58,23,7,0,0,0,0,0,32,,0
0x7F94A0,0x7F94BF,22,35,14,0,0,0,0,0,32,,0
0x7F94C0,0x7F94DF,0,0,5,0,0,0,0,0,32,,0
0x7F94E0,0x7F94FF,4,4,6,0,0,0,1,0,32,,0
0x7F9500,0x7F951F,0,0,0,0,0,0,1,0,32,,0
0x7F9520,0x7F953F,0,0,0,0,0,0,1,0,32,,0
0x7F9540,0x7F955F,0,0,0,0,0,0,2,0,32,,0
0x7F9560,0x7F957F,0,0,0,0,0,0,1,0,32,,0
0x7F9580,0x7F959F,0,0,0,0,0,0,1,0,32,,0
0x7F95A0,0x7F95BF,0,0,0,0,0,0,2,0,32,,0
0x7F95C0,0x7F95DF,0,0,0,0,0,0,1,0,32,,0
0x7F95E0,0x7F95FF,0,0,0,0,0,0,1,0,32,,0
0x7F9600,0x7F961F,3,3,3,0,0,0,4,0,32,,0
0x7F9620,0x7F963F,8,2,1,0,0,0,2,0,32,,0
0x7F9640,0x7F965F,0,0,0,0,0,0,1,0,32,,0
0x7F9660,0x7F967F,0,0,0,0,0,0,1,0,32,,0
0x7F9680,0x7F969F,0,0,0,0,0,0,2,0,32,,0
0x7F96A0,0x7F96BF,2,2,0,0,0,0,1,0,32,,0
0x7F96C0,0x7F96DF,0,0,0,0,0,0,0,0,32,,1
0x7F96E0,0x7F96FF,0,0,0,0,0,0,1,0,32,,0
0x7F9700,0x7F971F,0,0,0,0,0,0,1,0,32,,0
0x7F9720,0x7F973F,0,0,0,0,0,0,0,0,32,,1
0x7F9740,0x7F975F,0,0,0,0,0,0,1,0,32,,0
0x7F9760,0x7F977F,0,0,0,0,0,0,1,0,32,,0
0x7F9780,0x7F979F,0,0,0,0,0,0,0,0,32,,1
0x7F97A0,0x7F97BF,0,0,0,0,0,0,1,0,32,,0
0x7F97C0,0x7F97DF,0,0,0,0,0,0,1,0,32,,0
0x7F97E0,0x7F97FF,0,0,0,0,0,0,0,0,32,,1
0x7F9800,0x7F981F,0,0,0,0,0,3,1,0,32,,0
0x7F9820,0x7F983F,0,0,0,0,0,0,1,0,32,,0
0x7F9840,0x7F985F,0,0,0,0,0,0,0,0,32,,1
0x7F9860,0x7F987F,0,0,0,0,0,0,1,0,32,,0
0x7F9880,0x7F989F,0,0,0,0,0,0,1,0,32,,0
0x7F98A0,0x7F98BF,0,0,0,0,0,0,0,0,32,,1
0x7F98C0,0x7F98DF,0,0,0,0,0,0,1,0,32,,0
0x7F98E0,0x7F98FF,0,0,0,0,0,0,1,0,32,,0
0x7F9900,0x7F991F,0,0,0,0,0,0,0,0,32,,1
0x7F9920,0x7F993F,0,0,0,0,0,0,1,0,32,,0
0x7F9940,0x7F995F,0,0,0,0,0,0,1,0,32,,0
0x7F9960,0x7F997F,0,0,0,0,0,0,0,0,32,,1
0x7F9980,0x7F999F,0,0,0,0,0,0,1,0,32,,0
0x7F99A0,0x7F99BF,0,0,0,0,0,0,1,0,32,,0
0x7F99C0,0x7F99DF,0,0,0,0,0,0,0,0,32,,1
0x7F99E0,0x7F99FF,0,0,0,0,0,0,1,0,32,,0
0x7F9A00,0x7F9A1F,0,0,0,0,0,0,1,0,32,,0
0x7F9A20,0x7F9A3F,0,0,0,0,0,0,0,0,32,,1
0x7F9A40,0x7F9A5F,0,0,0,0,0,0,1,0,32,,0
0x7F9A60,0x7F9A7F,0,0,0,0,0,0,1,0,32,,0
0x7F9A80,0x7F9A9F,0,0,0,0,0,0,0,0,32,,1
0x7F9AA0,0x7F9ABF,0,0,0,0,0,0,1,0,32,,0
0x7F9AC0,0x7F9ADF,0,0,0,0,0,0,1,0,32,,0
0x7F9AE0,0x7F9AFF,0,0,0,0,0,0,0,0,32,,1
0x7F9B00,0x7F9B1F,0,0,0,0,0,0,1,0,32,,0
0x7F9B20,0x7F9B3F,15,27,5,0,0,0,0,0,32,,0
0x7F9B40,0x7F9B5F,31,35,23,0,0,0,1,0,32,,0
0x7F9B60,0x7F9B7F,2,2,3,0,0,0,2,3,32,,0
0x7F9B80,0x7F9B9F,0,0,4,0,0,0,0,4,32,,0
0x7F9BA0,0x7F9BBF,0,0,4,0,0,0,0,4,32,,0
0x7F9BC0,0x7F9BDF,68,57,2,0,0,0,0,1,32,,0
0x7F9BE0,0x7F9BFF,39,52,0,0,0,0,0,0,32,,0
0x7F9C00,0x7F9C1F,44,60,4,0,0,0,0,0,32,,0
0x7F9C20,0x7F9C3F,82,58,32,0,0,0,0,0,32,,0
0x7F9C40,0x7F9C5F,103,23,75,0,0,0,0,0,32,,0
0x7F9C60,0x7F9C7F,83,0,1,0,0,0,0,0,32,,0
0x7F9C80,0x7F9C9F,120,0,0,0,0,0,0,0,32,,0
0x7F9CA0,0x7F9CBF,116,0,0,0,0,0,0,0,32,,0
0x7F9CC0,0x7F9CDF,92,0,8,0,0,0,0,0,32,,0
0x7F9CE0,0x7F9CFF,182,0,9,0,0,0,0,0,32,,0
0x7F9D00,0x7F9D1F,90,0,0,0,0,0,0,0,32,,0
0x7F9D20,0x7F9D3F,214,0,6,0,0,0,0,0,32,,0
0x7F9D40,0x7F9D5F,241,0,9,0,0,0,0,0,32,,0
0x7F9D60,0x7F9D7F,305,0,12,0,0,0,0,0,32,,0
0x7F9D80,0x7F9D9F,333,0,6,0,0,0,0,0,32,,0
0x7F9DA0,0x7F9DBF,123,0,7,0,0,0,0,0,32,,0
0x7F9DC0,0x7F9DDF,172,0,9,0,0,0,0,0,32,,0
0x7F9DE0,0x7F9DFF,175,0,2,0,0,0,0,0,32,,0
0x7F9E00,0x7F9E1F,125,0,0,0,0,0,0,0,32,,0
0x7F9E20,0x7F9E3F,113,0,0,8,2,25,0,0,32,kwp_protected_window,0
0x7F9E40,0x7F9E5F,0,0,0,0,0,0,0,0,32,kwp_protected_window,0
0x7F9E60,0x7F9E7F,0,0,0,2,2,0,0,0,32,kwp_protected_window,0
0x7F9E80,0x7F9E9F,0,0,2,7,0,23,1,0,32,eep_mirror+kwp_protected_window,0
0x7F9EA0,0x7F9EBF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7F9EC0,0x7F9EDF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7F9EE0,0x7F9EFF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7F9F00,0x7F9F1F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7F9F20,0x7F9F3F,0,0,0,0,0,0,1,0,32,eep_mirror+kwp_protected_window,0
0x7F9F40,0x7F9F5F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7F9F60,0x7F9F7F,0,0,0,6,0,0,4,0,32,eep_mirror+kwp_protected_window,0
0x7F9F80,0x7F9F9F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7F9FA0,0x7F9FBF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7F9FC0,0x7F9FDF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7F9FE0,0x7F9FFF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA000,0x7FA01F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA020,0x7FA03F,0,0,0,5,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA040,0x7FA05F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA060,0x7FA07F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA080,0x7FA09F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA0A0,0x7FA0BF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA0C0,0x7FA0DF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA0E0,0x7FA0FF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA100,0x7FA11F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA120,0x7FA13F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA140,0x7FA15F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA160,0x7FA17F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA180,0x7FA19F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA1A0,0x7FA1BF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA1C0,0x7FA1DF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA1E0,0x7FA1FF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA200,0x7FA21F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA220,0x7FA23F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA240,0x7FA25F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA260,0x7FA27F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA280,0x7FA29F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA2A0,0x7FA2BF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA2C0,0x7FA2DF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA2E0,0x7FA2FF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA300,0x7FA31F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA320,0x7FA33F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA340,0x7FA35F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA360,0x7FA37F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA380,0x7FA39F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA3A0,0x7FA3BF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA3C0,0x7FA3DF,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA3E0,0x7FA3FF,0,0,0,0,0,0,1,0,32,eep_mirror+kwp_protected_window,0
0x7FA400,0x7FA41F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA420,0x7FA43F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA440,0x7FA45F,0,0,0,0,0,0,0,0,32,eep_mirror+kwp_protected_window,0
0x7FA460,0x7FA47F,0,0,0,0,0,1,2,0,32,eep_mirror+kwp_protected_window,0
0x7FA480,0x7FA49F,0,0,0,0,0,1,0,0,32,,0
0x7FA4A0,0x7FA4BF,0,0,0,1,1,2,0,0,32,,0
0x7FA4C0,0x7FA4DF,0,0,0,0,0,0,0,0,32,,1
0x7FA4E0,0x7FA4FF,0,0,0,0,0,0,0,0,32,,1
0x7FA500,0x7FA51F,0,0,0,0,0,0,0,0,32,,1
0x7FA520,0x7FA53F,0,0,0,0,0,0,0,0,32,,1
0x7FA540,0x7FA55F,0,0,0,0,0,0,0,0,32,,1
0x7FA560,0x7FA57F,0,0,0,0,0,0,0,0,32,,1
0x7FA580,0x7FA59F,0,0,0,0,0,0,0,0,32,,1
0x7FA5A0,0x7FA5BF,0,0,0,0,0,0,0,0,32,,1
0x7FA5C0,0x7FA5DF,0,0,0,0,0,0,0,0,32,,1
0x7FA5E0,0x7FA5FF,0,0,0,0,0,0,0,0,32,,1
0x7FA600,0x7FA61F,0,0,0,0,0,0,0,0,32,,1
0x7FA620,0x7FA63F,54,25,33,16,32,8,0,0,32,,0
0x7FA640,0x7FA65F,106,58,0,0,0,0,0,0,32,,0
0x7FA660,0x7FA67F,30,0,0,0,0,0,0,0,32,,0
0x7FA680,0x7FA69F,7,0,28,0,0,0,0,0,32,,0
0x7FA6A0,0x7FA6BF,0,0,0,0,0,0,0,0,32,,1
0x7FA6C0,0x7FA6DF,0,0,0,0,0,0,0,0,32,,1
0x7FA6E0,0x7FA6FF,0,0,0,0,0,0,0,0,32,,1
0x7FA700,0x7FA71F,0,0,0,0,0,0,0,0,32,,1
0x7FA720,0x7FA73F,0,0,0,0,0,0,0,0,32,,1
0x7FA740,0x7FA75F,0,0,0,0,0,0,0,0,32,,1
0x7FA760,0x7FA77F,0,0,0,0,0,0,0,0,32,,1
0x7FA780,0x7FA79F,0,19,3,0,0,0,0,0,32,,0
0x7FA7A0,0x7FA7BF,0,3,8,0,0,0,0,0,32,,0
0x7FA7C0,0x7FA7DF,0,0,0,0,0,0,0,0,32,,1
0x7FA7E0,0x7FA7FF,0,0,5,0,0,0,0,0,32,,0
0x7FA800,0x7FA81F,0,0,0,0,0,0,0,0,32,,1
0x7FA820,0x7FA83F,0,0,8,0,0,0,0,0,32,,0
0x7FA840,0x7FA85F,0,0,0,0,0,0,0,0,32,,1
0x7FA860,0x7FA87F,0,0,21,0,0,0,0,0,32,,0
0x7FA880,0x7FA89F,0,0,0,0,0,0,0,0,32,,1
0x7FA8A0,0x7FA8BF,2,0,9,0,0,0,0,0,32,,0
0x7FA8C0,0x7FA8DF,0,0,0,0,0,0,0,0,32,,1
0x7FA8E0,0x7FA8FF,0,0,0,0,0,0,0,0,32,,1
0x7FA900,0x7FA91F,0,0,0,0,0,0,0,0,32,,1
0x7FA920,0x7FA93F,0,0,0,0,0,0,0,0,32,,1
0x7FA940,0x7FA95F,2,0,9,0,0,0,0,0,32,,0
0x7FA960,0x7FA97F,4,2,9,0,0,0,58,0,32,,0
0x7FA980,0x7FA99F,0,0,0,0,0,4,0,0,32,,0
0x7FA9A0,0x7FA9BF,0,0,0,0,0,0,0,0,32,,1
0x7FA9C0,0x7FA9DF,0,0,0,0,0,0,0,0,32,,1
0x7FA9E0,0x7FA9FF,0,0,0,0,0,0,0,0,32,,1
0x7FAA00,0x7FAA1F,0,0,0,0,0,0,0,0,32,,1
0x7FAA20,0x7FAA3F,0,0,0,0,0,0,1,0,32,,0
0x7FAA40,0x7FAA5F,0,0,0,0,0,0,0,0,32,,1
0x7FAA60,0x7FAA7F,0,0,0,0,0,0,1,0,32,,0
0x7FAA80,0x7FAA9F,0,0,0,0,0,0,1,0,32,,0
0x7FAAA0,0x7FAABF,0,0,0,0,0,0,0,0,32,,1
0x7FAAC0,0x7FAADF,4,17,0,11,8,15,0,3,28,,0
0x7FAAE0,0x7FAAFF,2,2,6,12,0,3,0,0,32,,0
0x7FAB00,0x7FAB1F,12,18,1,0,0,0,0,0,32,,0
0x7FAB20,0x7FAB3F,0,9,4,0,0,0,0,0,32,,0
0x7FAB40,0x7FAB5F,2,13,2,16,0,2,0,0,32,,0
0x7FAB60,0x7FAB7F,0,0,0,20,0,4,1,0,32,,0
0x7FAB80,0x7FAB9F,0,0,0,0,0,0,1,0,32,,0
0x7FABA0,0x7FABBF,0,0,0,8,0,6,0,0,32,,0
0x7FABC0,0x7FABDF,0,0,0,36,0,5,0,0,32,,0
0x7FABE0,0x7FABFF,0,0,0,18,0,2,6,0,32,,0
0x7FAC00,0x7FAC1F,0,0,0,8,0,3,6,0,32,,0
0x7FAC20,0x7FAC3F,0,0,0,19,0,3,3,0,32,,0
0x7FAC40,0x7FAC5F,0,0,0,0,0,0,2,0,32,,0
