# session: ff_fuel, 2026-09-22T20:00:47+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_time_scale: 1
time_s,var,value,unit
1.8150,wbho1s_w,4.6875,degCA
1.8150,dwi_inj_angle,7.5,degCA
1.8150,win_margin_req,0,0.75 degCA
1.8150,ti_sum,2400,us
2.1658,ff_magic,0,-
2.1658,ff_length,0,B
2.1658,ff_csum,0,-
2.1658,ff_e_filt,0,%
2.1658,ff_f_q10,0,-
2.1658,ff_mode,0,-
2.1658,ff_status,0,-
2.1658,ff_e_raw,0,%
2.1658,ff_t_fuel,-40,degC
2.1658,ff_frame_ctr,0,-
2.1658,ff_fw_ver,0,-
2.1658,ff_cal_mode,0,-
2.1658,ff_cal_ok,0,-
2.1658,ff_age_ticks,0,s
2.1658,ff_hold_ticks,0,s
2.1658,ff_frames,0,count
2.1658,ff_faults,0,count
2.1658,ff_stall,0,count
2.1658,ff_src_owner,0,-
2.1658,ff_src_seen,0,-
2.1658,ff_src_foreign,0,count
2.1658,ff_ticks,0,count
2.1658,ff_e_key,0,%
2.1658,ff_e_frac,0,-
2.1658,ff_frame_bad,0,-
2.1658,ff_dzw_e,0,degCA
2.1658,ff_fzw_q8,0,-
2.1658,ff_rk_calls,0,count
2.1658,ff_e_persist,0,%
2.1658,ff_persist_state,0,-
2.1658,ff_persist_err,0,-
2.1658,ff_diag_e_pct,0,%
2.1658,ff_diag_f_pct,0,%
2.1658,ff_diag_t_degc,-40,degC
2.1658,ff_persist_wait,0,s
2.1658,ff_persist_writes,0,count
2.1658,ff_persist_fails,0,count
2.1658,eep_blk8_mirror_b0,0,%
2.1658,eep_blk8_mirror_b1,0,%
2.1658,eep_blk8_mirror_b2,0,%
2.1658,eep_blk8_mirror_b14,0,-
2.1658,eep_blk8_mirror_b29,0,-
2.1658,eep_blk8_mirror_csum,0,-
2.1658,nvm_queue_state,0,-
2.1658,raster_setA_10ms_count,230,count
2.1658,raster_setB_10ms_count,0,count
2.1658,raster_setB_1ms_count,0,count
2.1658,rk_fuel_mass,1365,-
2.1658,zwist_display_b1,15,degCA
2.1658,dwkrz_0,0,degCA
2.1658,dwkrz_1,0,degCA
2.1658,dwkrz_2,0,degCA
2.1658,dwkrz_3,0,degCA
2.1658,dwkrz_4,0,degCA
2.1658,dwkrz_5,0,degCA
2.1658,wkrm,0,degCA
2.1658,zw_low_octane_latch,0,-
2.1658,rl_w,34.6191,%
2.1658,nmot_w,1308,rpm
2.1658,rl_for_fuel,34.6191,%
2.1658,tmot,21,degC
2.1658,can_rx_spare0_b0,0,%
2.1658,can_rx_spare0_ctr,0,-
2.1658,ff_fst_q10,0,-
2.1658,ff_zwst_add,0,degCA
2.1658,tmst,-48,degC
2.1658,ksta_adapted,1,-
2.1658,zwstt,0,degCA
2.1658,B_st,0,-
2.1658,B_stend,0,-
2.1658,anztist,0,count
2.1658,zdgz,0,count
2.1658,tnst_w,0,count
2.1658,fr_w_b1,0,-
2.1658,rlsol_req,0,%
2.1658,rl_max_arb,0.195312,%
2.1658,ff_msv_sat_ticks,0,count
2.1658,ff_prail_add,0,bar
2.1658,ff_win_margin_min,0,degCA
2.1658,ff_prist_min,0,bar
2.1658,ff_diag_ticks,0,count
2.1658,prsoll_raw,0,bar
2.1658,prsoll_clamped,0,bar
2.1658,prsoll_rate,0,bar
2.1658,prsoll_w,61,bar
2.1658,prist_w,60,bar
2.1658,prdiff,0,bar
2.1658,vhdp_spare,16,-
2.1658,vmsv_limited,512,-
2.1658,wbho1s_w,4.6875,degCA
2.1658,dwi_inj_angle,7.5,degCA
2.1658,win_margin_req,0,0.75 degCA
2.1658,ti_sum,2400,us
2.4839,ff_magic,0,-
2.4839,ff_length,0,B
2.4839,ff_csum,0,-
2.4839,ff_e_filt,0,%
2.4839,ff_f_q10,0,-
2.4839,ff_mode,0,-
2.4839,ff_status,0,-
2.4839,ff_e_raw,0,%
2.4839,ff_t_fuel,-40,degC
2.4839,ff_frame_ctr,0,-
2.4839,ff_fw_ver,0,-
2.4839,ff_cal_mode,0,-
2.4839,ff_cal_ok,0,-
2.4839,ff_age_ticks,0,s
2.4839,ff_hold_ticks,0,s
2.4839,ff_frames,0,count
2.4839,ff_faults,0,count
2.4839,ff_stall,0,count
2.4839,ff_src_owner,0,-
2.4839,ff_src_seen,0,-
2.4839,ff_src_foreign,0,count
2.4839,ff_ticks,0,count
2.4839,ff_e_key,0,%
2.4839,ff_e_frac,0,-
2.4839,ff_frame_bad,0,-
2.4839,ff_dzw_e,0,degCA
2.4839,ff_fzw_q8,0,-
2.4839,ff_rk_calls,0,count
2.4839,ff_e_persist,0,%
2.4839,ff_persist_state,0,-
2.4839,ff_persist_err,0,-
2.4839,ff_diag_e_pct,0,%
2.4839,ff_diag_f_pct,0,%
2.4839,ff_diag_t_degc,-40,degC
2.4839,ff_persist_wait,0,s
2.4839,ff_persist_writes,0,count
2.4839,ff_persist_fails,0,count
2.4839,eep_blk8_mirror_b0,0,%
2.4839,eep_blk8_mirror_b1,0,%
2.4839,eep_blk8_mirror_b2,0,%
2.4839,eep_blk8_mirror_b14,0,-
2.4839,eep_blk8_mirror_b29,0,-
2.4839,eep_blk8_mirror_csum,0,-
2.4839,nvm_queue_state,0,-
2.4839,raster_setA_10ms_count,264,count
2.4839,raster_setB_10ms_count,0,count
2.4839,raster_setB_1ms_count,0,count
2.4839,rk_fuel_mass,1420,-
2.4839,zwist_display_b1,15,degCA
2.4839,dwkrz_0,0,degCA
2.4839,dwkrz_1,0,degCA
2.4839,dwkrz_2,0,degCA
