# session: ff_fuel, 2026-09-22T20:04:33+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_patch: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/patches/ff_fuel
# sim_eeprom: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/work/eeprom_rehearsal.bin
# sim_time_scale: 5
time_s,var,value,unit
1.8888,wbho1s_w,4.6875,degCA
1.8888,dwi_inj_angle,7.5,degCA
1.8888,win_margin_req,0,0.75 degCA
1.8888,ti_sum,2400,us
2.2197,ff_magic,1179004977,-
2.2197,ff_length,76,B
2.2197,ff_csum,64067,-
2.2197,ff_e_filt,85,%
2.2197,ff_f_q10,1.54199,-
2.2197,ff_mode,3,-
2.2197,ff_status,255,-
2.2197,ff_e_raw,0,%
2.2197,ff_t_fuel,-40,degC
2.2197,ff_frame_ctr,0,-
2.2197,ff_fw_ver,0,-
2.2197,ff_cal_mode,1,-
2.2197,ff_cal_ok,1,-
2.2197,ff_age_ticks,6.42,s
2.2197,ff_hold_ticks,0,s
2.2197,ff_frames,0,count
2.2197,ff_faults,0,count
2.2197,ff_stall,0,count
2.2197,ff_src_owner,1,-
2.2197,ff_src_seen,1,-
2.2197,ff_src_foreign,0,count
2.2197,ff_ticks,642,count
2.2197,ff_e_key,85,%
2.2197,ff_e_frac,0,-
2.2197,ff_frame_bad,0,-
2.2197,ff_dzw_e,0,degCA
2.2197,ff_fzw_q8,0,-
2.2197,ff_rk_calls,483,count
2.2197,ff_e_persist,85,%
2.2197,ff_persist_state,0,-
2.2197,ff_persist_err,2,-
2.2197,ff_diag_e_pct,85,%
2.2197,ff_diag_f_pct,154,%
2.2197,ff_diag_t_degc,-40,degC
2.2197,ff_persist_wait,53.58,s
2.2197,ff_persist_writes,0,count
2.2197,ff_persist_fails,0,count
2.2197,eep_blk8_mirror_b0,8,%
2.2197,eep_blk8_mirror_b1,1,%
2.2197,eep_blk8_mirror_b2,85,%
2.2197,eep_blk8_mirror_b14,0,-
2.2197,eep_blk8_mirror_b29,1,-
2.2197,eep_blk8_mirror_csum,64289,-
2.2197,nvm_queue_state,33,-
2.2197,raster_setA_10ms_count,641,count
2.2197,raster_setB_10ms_count,0,count
2.2197,raster_setB_1ms_count,0,count
2.2197,rk_fuel_mass,2094,-
2.2197,zwist_display_b1,15,degCA
2.2197,dwkrz_0,-0.75,degCA
2.2197,dwkrz_1,-2.25,degCA
2.2197,dwkrz_2,-0.75,degCA
2.2197,dwkrz_3,0,degCA
2.2197,dwkrz_4,-1.5,degCA
2.2197,dwkrz_5,-0.75,degCA
2.2197,wkrm,-0.75,degCA
2.2197,zw_low_octane_latch,0,-
2.2197,rl_w,64.209,%
2.2197,nmot_w,2212.25,rpm
2.2197,rl_for_fuel,64.209,%
2.2197,tmot,23.25,degC
2.2197,can_rx_spare0_b0,0,%
2.2197,can_rx_spare0_ctr,0,-
2.2197,ff_fst_q10,1,-
2.2197,ff_zwst_add,0,degCA
2.2197,tmst,-48,degC
2.2197,ksta_adapted,1,-
2.2197,zwstt,0,degCA
2.2197,B_st,0,-
2.2197,B_stend,0,-
2.2197,anztist,0,count
2.2197,zdgz,0,count
2.2197,tnst_w,0,count
2.2197,fr_w_b1,0,-
2.2197,rlsol_req,0,%
2.2197,rl_max_arb,0.195312,%
2.2197,ff_msv_sat_ticks,0,count
2.2197,ff_prail_add,0,bar
2.2197,ff_win_margin_min,-2.8125,degCA
2.2197,ff_prist_min,60,bar
2.2197,ff_diag_ticks,58,count
2.2197,prsoll_raw,0,bar
2.2197,prsoll_clamped,0,bar
2.2197,prsoll_rate,0,bar
2.2197,prsoll_w,61,bar
2.2197,prist_w,60,bar
2.2197,prdiff,0,bar
2.2197,vhdp_spare,16,-
2.2197,vmsv_limited,512,-
2.2197,wbho1s_w,4.6875,degCA
2.2197,dwi_inj_angle,7.5,degCA
2.2197,win_margin_req,0,0.75 degCA
2.2197,ti_sum,2400,us
2.5569,ff_magic,1179004977,-
2.5569,ff_length,76,B
2.5569,ff_csum,63889,-
2.5569,ff_e_filt,85,%
2.5569,ff_f_q10,1.54199,-
2.5569,ff_mode,3,-
2.5569,ff_status,255,-
2.5569,ff_e_raw,0,%
2.5569,ff_t_fuel,-40,degC
2.5569,ff_frame_ctr,0,-
2.5569,ff_fw_ver,0,-
2.5569,ff_cal_mode,1,-
2.5569,ff_cal_ok,1,-
